wine_id,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,ph,sulphates,alcohol
1709,7,0.31,0.26,7.4,0.069,28,160,0.9954,3.13,0.46,9.8
1710,5.8,0.33,0.23,5,0.053,29,106,0.99458,3.13,0.52,9
1711,7.4,0.24,0.42,14,0.066,48,198,0.9979,2.89,0.42,8.9
1712,4.6,0.445,0,1.4,0.053,11,178,0.99426,3.79,0.55,10.2
1713,7.9,0.14,0.74,1.2,0.028,30,165,0.991,3.08,0.82,12.3
1714,6.5,0.25,0.5,7.6,0.047,54,184,0.99572,3.17,0.45,9.2
1715,8.1,0.25,0.38,3.8,0.051,18,129,0.9928,3.21,0.38,11.5
1716,7.1,0.21,0.33,1.2,0.039,34,97,0.99112,3.11,0.75,11.2
1717,6.8,0.26,0.26,2,0.019,23.5,72,0.99041,3.16,0.47,11.8
1718,6.9,0.16,0.37,1.8,0.034,36,95,0.98952,2.93,0.59,12
1719,7.1,0.28,0.19,7.8,0.04,48,184,0.99579,3.16,0.5,9.4
1720,6.2,0.1,0.41,1,0.04,17,76,0.98988,3.14,0.56,11.4
1721,6.4,0.28,0.27,11,0.042,45,148,0.99786,3.14,0.46,8.7
1722,6.9,0.31,0.32,1.2,0.024,20,166,0.99208,3.05,0.54,9.8
1723,6.8,0.15,0.41,12.9,0.044,79.5,182,0.99742,3.24,0.78,10.2
1724,6.5,0.29,0.42,10.6,0.042,66,202,0.99674,3.24,0.53,9.5
1725,5.8,0.2,0.16,1.4,0.042,44,99,0.98912,3.23,0.37,12.2
1726,6.4,0.22,0.34,1.4,0.023,56,115,0.98958,3.18,0.7,11.7
1727,5.4,0.185,0.19,7.1,0.048,36,110,0.99438,3.26,0.41,9.5
1728,6.1,0.27,0.32,6.2,0.048,47,161,0.99281,3.22,0.6,11
1729,6.8,0.23,0.29,15.4,0.073,56,173,0.9984,3.06,0.41,8.7
1730,7.2,0.16,0.35,1.2,0.031,27,84,0.9928,3.33,0.34,9.9
1731,6.8,0.32,0.37,3.4,0.023,19,87,0.9902,3.14,0.53,12.7
1732,6.8,0.21,0.31,2.9,0.046,40,121,0.9913,3.07,0.65,10.9
1733,6.9,0.19,0.33,1.6,0.043,63,149,0.9925,3.44,0.52,10.8
1735,7.2,0.46,0.65,10.4,0.05,76,192,0.9976,3.16,0.42,8.7
1736,6.6,0.3,0.25,8,0.036,21,124,0.99362,3.06,0.38,10.8
1737,7.5,0.26,0.26,18.35,0.084,33,139,1.0011,3.17,0.39,8.8
1739,5.6,0.18,0.58,1.25,0.034,29,129,0.98984,3.51,0.6,12
1740,9,0.17,0.49,1,0.039,46,131,0.993,3.09,0.51,10.5
1741,7.9,0.17,0.32,1.6,0.053,47,150,0.9948,3.29,0.76,9.6
1742,6.6,0.22,0.53,15.1,0.052,22,136,0.9986,2.94,0.35,9.4
1743,6.7,0.36,0.28,8.3,0.034,29,81,0.99151,2.96,0.39,12.5
1744,6.7,0.25,0.74,19.4,0.054,44,169,1.0004,3.51,0.45,9.8
1745,7.8,0.18,0.46,12.6,0.042,41,143,1,3.24,0.76,8.5
1746,5.1,0.33,0.22,1.6,0.027,18,89,0.9893,3.51,0.38,12.5
1747,6.2,0.23,0.23,1.2,0.018,18,128,0.99178,3.05,0.28,10.6
1748,7,0.3,0.49,4.7,0.036,17,105,0.9916,3.26,0.68,12.4
1749,6,0.19,0.71,1.5,0.152,9,55,0.9927,3.12,0.46,9.8
1750,6,0.39,0.26,2.7,0.038,39,187,0.99325,3.41,0.5,10.8
1751,8.3,0.26,0.41,9.2,0.042,41,162,0.9944,3.1,0.38,12
1752,6.5,0.32,0.12,11.5,0.033,35,165,0.9974,3.22,0.32,9
1753,6.3,0.26,0.49,1.5,0.052,34,134,0.9924,2.99,0.61,9.8
1754,7.3,0.19,0.24,6.3,0.054,34,231,0.9964,3.36,0.54,10
1755,5.6,0.15,0.26,5.55,0.051,51,139,0.99336,3.47,0.5,11
1756,7,0.46,0.2,16.7,0.046,50,184,0.99898,3.08,0.56,9.4
1757,6.4,0.29,0.57,1,0.06,15,120,0.9924,3.06,0.41,9.5
1758,6.7,0.16,0.34,1.6,0.026,27,109,0.9934,3.34,0.58,10.1
1759,7.5,0.29,0.24,9.9,0.058,25,115,0.99567,3.15,0.46,10.9
1760,6.7,0.25,0.33,2.9,0.057,52,173,0.9934,3.02,0.48,9.5
1761,6.5,0.14,0.33,7.6,0.05,53,189,0.9966,3.25,0.49,8.6
1762,7,0.2,0.31,8,0.05,29,213,0.99596,3.28,0.57,10.4
1763,7,0.16,0.25,14.3,0.044,27,149,0.998,2.91,0.46,9.2
1764,7.8,0.26,0.44,1.3,0.037,43,132,0.9944,3.18,0.65,10
1765,6.9,0.28,0.22,10,0.052,36,131,0.99696,3.08,0.46,9.6
1766,6.4,0.22,0.49,7.5,0.054,42,151,0.9948,3.27,0.52,10.1
1767,6.8,0.29,0.34,3.5,0.054,26,189,0.99489,3.42,0.58,10.4
1768,6.9,0.38,0.29,13.65,0.048,52,189,0.99784,3,0.6,9.5
1769,6.4,0.32,0.25,5,0.055,28,138,0.99171,3.27,0.5,12.4
1770,7.6,0.27,0.3,9.2,0.018,23,96,0.9938,3.08,0.29,11
1771,7.2,0.35,0.25,5.6,0.032,23,120,0.99334,2.93,0.66,10.3
1772,6.8,0.16,0.36,1.3,0.034,32,98,0.99058,3.02,0.58,11.3
1773,5.4,0.53,0.16,2.7,0.036,34,128,0.98856,3.2,0.53,13.2
1774,6.5,0.36,0.49,2.9,0.03,16,94,0.9902,3.1,0.49,12.1
1775,6.3,0.27,0.18,7.7,0.048,45,186,0.9962,3.23,0.47,9
1776,6.8,0.25,0.27,10.7,0.076,47,154,0.9967,3.05,0.38,9
1777,6.2,0.22,0.2,20.8,0.035,58,184,1.00022,3.11,0.53,9
1778,5.6,0.26,0.26,5.7,0.031,12,80,0.9923,3.25,0.38,10.8
1779,6.5,0.23,0.39,1.9,0.036,41,98,0.99,3.19,0.43,11.9
1780,8,0.22,0.42,14.6,0.044,45,163,1.0003,3.21,0.69,8.6
1781,7.4,0.22,0.33,2,0.045,31,101,0.9931,3.42,0.55,11.4
1783,6.4,0.4,0.25,4.2,0.032,15,91,0.98988,3.26,0.52,13.1
1784,6.4,0.25,0.33,1.7,0.037,35,113,0.99164,3.23,0.66,10.6
1785,7.7,0.26,0.31,1.3,0.043,47,155,0.9937,3.42,0.5,10.1
1786,6.9,0.21,0.33,1.8,0.034,48,136,0.9899,3.25,0.41,12.6
1787,7,0.22,0.29,8.9,0.05,24,90,0.99556,3.29,0.46,9.8
1788,7.9,0.35,0.36,1.6,0.038,11,124,0.9928,3.25,0.48,11
1789,6.2,0.23,0.36,17.2,0.039,37,130,0.99946,3.23,0.43,8.8
1790,7.9,0.25,0.34,11.4,0.04,53,202,0.99708,3.11,0.57,9.6
1791,6.6,0.24,0.29,2,0.023,19,86,0.99,3.25,0.45,12.5
1792,7.4,0.64,0.47,14.15,0.168,42,185,0.9984,2.9,0.49,9.3
1793,7,0.16,0.73,1,0.138,58,150,0.9936,3.08,0.3,9.2
1794,6.7,0.18,0.37,1.3,0.027,42,125,0.98939,3.24,0.37,12.8
1795,7.5,0.28,0.39,10.2,0.045,59,209,0.9972,3.16,0.63,9.6
1796,5.1,0.35,0.26,6.8,0.034,36,120,0.99188,3.38,0.4,11.5
1797,6.7,0.3,0.35,1.4,0.18,36,160,0.9937,3.11,0.54,9.4
1798,6.8,0.29,0.22,3.4,0.035,40,122,0.99024,3.09,0.47,12.3
1799,8.3,0.4,0.41,8.2,0.05,15,122,0.9979,3.39,0.49,9.3
1800,7,0.24,0.34,3,0.035,36,102,0.9905,3.18,0.43,12.2
1801,5.9,0.35,0.47,2.2,0.11,14,138,0.9932,3.09,0.5,9.1
1802,7.2,0.37,0.4,11.6,0.032,34,214,0.9963,3.1,0.51,9.8
1803,7.7,0.27,0.34,1.8,0.028,26,168,0.9911,2.99,0.48,12.1
1804,6.8,0.14,0.35,1.5,0.047,40,117,0.99111,3.07,0.72,11.1
1805,6.4,0.3,0.38,7.8,0.046,35,192,0.9955,3.1,0.37,9
1806,8.1,0.29,0.49,7.1,0.042,22,124,0.9944,3.14,0.41,10.8
1807,8.2,0.42,0.29,4.1,0.03,31,100,0.9911,3,0.32,12.8
1808,6.4,0.29,0.44,3.6,0.197,75,183,0.9942,3.01,0.38,9.1
1809,7.3,0.23,0.37,1.8,0.032,60,156,0.992,3.11,0.35,11.1
1810,8,0.28,0.42,7.1,0.045,41,169,0.9959,3.17,0.43,10.6
1811,4.9,0.335,0.14,1.3,0.036,69,168,0.99212,3.47,0.46,10.4666666666667
1812,8.2,0.37,0.36,1,0.034,17,93,0.9906,3.04,0.32,11.7
1813,8.8,0.34,0.33,9.7,0.036,46,172,0.9966,3.08,0.4,10.2
1814,8.2,0.29,0.33,9.1,0.036,28,118,0.9953,2.96,0.4,10.9
1815,6.7,0.37,0.25,2.5,0.028,24,84,0.9909,3.14,0.36,11.7
1816,5.1,0.35,0.26,6.8,0.034,36,120,0.99188,3.38,0.4,11.5
1817,6.5,0.24,0.32,7.6,0.038,48,203,0.9958,3.45,0.54,9.7
1818,5.6,0.39,0.24,4.7,0.034,27,77,0.9906,3.28,0.36,12.7
1819,5.7,0.26,0.24,17.8,0.059,23,124,0.99773,3.3,0.5,10.1
1820,6.7,0.24,0.33,12.3,0.046,31,145,0.9983,3.36,0.4,9.5
1821,8.5,0.23,0.28,11.1,0.033,30,97,0.99507,3.03,0.39,10.5
1822,6.3,0.27,0.25,5.8,0.038,52,155,0.995,3.28,0.38,9.4
1823,7.3,0.26,0.33,11.8,0.057,48,127,0.99693,3.1,0.55,10
1824,7.4,0.25,0.49,1.1,0.042,35,156,0.9917,3.13,0.55,11.3
1825,6.2,0.2,0.29,11.8,0.035,21,93,0.99364,3.18,0.34,11.9
1826,7.1,0.25,0.32,10.3,0.041,66,272,0.9969,3.17,0.52,9.1
1827,6.7,0.3,0.45,10.6,0.032,56,212,0.997,3.22,0.59,9.5
1828,6.8,0.21,0.74,1.2,0.047,25,111,0.9916,3.13,0.41,10.7
1829,7.3,0.22,0.4,14.75,0.042,44.5,129.5,0.9998,3.36,0.41,9.1
1830,7.6,0.27,0.29,2.5,0.059,37,115,0.99328,3.09,0.37,9.8
1831,6.6,0.21,0.34,5.6,0.046,30,140,0.99299,3.22,0.38,11
1832,5.5,0.62,0.33,1.7,0.037,24,118,0.98758,3.15,0.39,13.55
1833,5.8,0.17,0.34,1.8,0.045,96,170,0.99035,3.38,0.9,11.8
1834,8.5,0.17,0.31,1,0.024,13,91,0.993,2.79,0.37,10.1
1835,5.8,0.32,0.28,4.3,0.032,46,115,0.98946,3.16,0.57,13
1836,6.6,0.36,0.29,1.6,0.021,24,85,0.98965,3.41,0.61,12.4
1837,7.8,0.25,0.34,13.7,0.044,66,184,0.99976,3.22,0.75,8.9
1838,7.8,0.39,0.26,9.9,0.059,33,181,0.9955,3.04,0.42,10.9
1839,7.2,0.18,0.45,4.4,0.046,57,166,0.9943,3.13,0.62,11.2
1840,7.7,0.27,0.49,1.8,0.041,23,86,0.9914,3.16,0.42,12.5
1842,7.1,0.36,0.37,4.8,0.019,39,114,0.99036,3.08,0.49,12.7
1843,6.5,0.23,0.25,17.3,0.046,15,110,0.99828,3.15,0.42,9.2
1844,6.9,0.3,0.21,15.7,0.056,49,159,0.99827,3.11,0.48,9
1845,6.9,0.33,0.28,1.3,0.051,37,187,0.9927,3.27,0.6,10.3
1846,9.2,0.28,0.46,3.2,0.058,39,133,0.996,3.14,0.58,9.5
1847,7.7,0.24,0.27,1.8,0.051,52,190,0.9928,3.23,0.5,10.8
1848,5.9,0.22,0.3,1.3,0.052,42,86,0.99069,3.31,0.47,11.55
1849,6.9,0.24,0.35,1,0.052,35,146,0.993,3.45,0.44,10
1850,7.3,0.2,0.37,1.2,0.037,48,119,0.992,3.32,0.49,10.9
1851,8.7,0.22,0.42,2.3,0.053,27,114,0.994,2.99,0.43,10
1852,6.1,0.255,0.44,12.3,0.045,53,197,0.9967,3.24,0.54,9.5
1853,7.1,0.36,0.4,1.95,0.033,26,118,0.98934,3.2,0.45,13.5
1854,9.7,0.24,0.49,4.9,0.032,3,18,0.99368,2.85,0.54,10
1855,7.2,0.16,0.32,0.8,0.04,50,121,0.9922,3.27,0.33,10
1856,6.2,0.24,0.27,2.9,0.039,30,123,0.98959,3.12,0.37,12.8
1857,6,0.31,0.38,4.8,0.04,41,101,0.98968,3.24,0.56,13.1
1858,5.7,0.15,0.47,11.4,0.035,49,128,0.99456,3.03,0.34,10.5
1859,9,0.29,0.34,12.1,0.03,34,177,0.99706,3.13,0.47,10.6
1860,7.1,0.32,0.3,9.9,0.041,63,192,0.99642,3.12,0.49,10.2
1861,6.4,0.29,0.2,15.6,0.04,20,142,0.9962,3.1,0.54,10.6
1862,8.1,0.3,0.31,1.1,0.041,49,123,0.9914,2.99,0.45,11.1
1863,7.1,0.35,0.27,3.1,0.034,28,134,0.9897,3.26,0.38,13.1
1864,8.3,0.14,0.26,1.5,0.049,56,189,0.9946,3.21,0.62,9.5
1865,7.8,0.32,0.31,1.7,0.036,46,195,0.993,3.03,0.48,10.5
1866,6.2,0.355,0.35,2,0.046,31,95,0.98822,3.06,0.46,13.6
1867,6.1,0.34,0.21,5,0.042,17,133,0.99373,3.02,0.53,9.4
1868,7.1,0.18,0.74,15.6,0.044,44,176,0.9996,3.38,0.67,9
1869,7.5,0.19,0.49,1.6,0.047,42,140,0.9932,3.4,0.47,10.7
1870,6.1,0.3,0.32,2.2,0.042,41,142,0.98952,3.31,0.44,12.7
1871,6.6,0.25,0.33,8.5,0.042,29,141,0.99546,3.28,0.6,10.4
1872,7.8,0.24,0.18,6.7,0.046,33,160,0.9963,3.2,0.56,9.8
1873,7.9,0.28,0.41,2,0.044,50,152,0.9934,3.45,0.49,10.7
1874,6.1,0.38,0.47,1.4,0.051,59,210,0.99309,3.24,0.5,9.6
1875,5.3,0.47,0.1,1.3,0.036,11,74,0.99082,3.48,0.54,11.2
1876,5.3,0.26,0.23,5.15,0.034,48,160,0.9952,3.82,0.51,10.5
1877,8.1,0.27,0.33,1.3,0.045,26,100,0.99066,2.98,0.44,12.4
1878,7.9,0.16,0.64,17,0.05,69,210,1.0004,3.15,0.51,9.3
1879,9,0.2,0.33,3.5,0.049,10,40,0.9944,3.14,0.36,9.8
1880,6.6,0.78,0.5,1.5,0.045,30,133,0.99104,3.25,0.48,11.7
1881,7,0.21,0.37,7.2,0.042,36,167,0.9958,3.26,0.56,9.8
1882,5.7,0.25,0.26,12.5,0.049,52.5,120,0.99691,3.08,0.45,9.4
1883,7.1,0.25,0.49,3,0.03,30,96,0.9903,3.13,0.39,12.3
1884,5.7,0.27,0.16,9,0.053,32,111,0.99474,3.36,0.37,10.4
1885,7.5,0.21,0.34,1.2,0.06,26,111,0.9931,3.51,0.47,10.7
1886,6.5,0.29,0.53,1.7,0.04,41,192,0.9922,3.26,0.59,10.4
1887,7.8,0.21,0.34,11.9,0.039,55,140,0.9959,3.02,0.31,10.3
1888,6.6,0.34,0.34,2.6,0.051,40.5,210,0.99314,3.15,0.61,10
1889,6.3,0.21,0.28,1.5,0.051,46,142,0.9928,3.23,0.42,10.1
1890,6.6,0.27,0.3,1.9,0.025,14,153,0.9928,3.29,0.62,10.5
1891,6.3,0.26,0.24,7.2,0.039,38,172,0.9958,3.49,0.64,9.7
1892,9.8,0.31,0.49,15.4,0.046,13,119,1.0004,3.18,0.45,9.5
1893,7.1,0.14,0.33,1,0.104,20,54,0.99057,3.19,0.64,11.5
1894,7.2,0.23,0.38,14.3,0.058,55,194,0.9979,3.09,0.44,9
1895,6.4,0.3,0.3,2.25,0.038,8,210,0.9937,3.2,0.62,9.9
1896,6.7,0.33,0.34,7.5,0.036,39,124,0.99123000000000006,2.99,0.32,12.4
1897,7.5,0.17,0.32,1.7,0.04,51,148,0.9916,3.21,0.44,11.5
1898,7.1,0.47,0.29,14.8,0.024,22,142,0.99518,3.12,0.48,12
1899,6.4,0.16,0.25,1.3,0.047,20,77,0.9933,3.61,0.54,10.2
1900,7.3,0.22,0.26,1.5,0.04,32,172,0.99194,3.27,0.48,11.2
1901,7.6,0.16,0.44,1.4,0.043,25,109,0.9932,3.11,0.75,10.3
1902,6.4,0.32,0.35,4.8,0.03,34,101,0.9912,3.36,0.6,12.5
1903,7.9,0.46,0.32,4.1,0.033,40,138,0.9912,3.18,0.44,12.8
1904,5.9,0.29,0.28,3.2,0.035,16,117,0.98959,3.26,0.42,12.6
1905,6.2,0.19,0.29,4.3,0.045,33,126,0.99658,3.18,0.42,9.3
1906,7,0.28,0.36,1,0.035,8,70,0.9899,3.09,0.46,12.1
1907,7.1,0.37,0.67,10.5,0.045,49,155,0.9975,3.16,0.44,8.7
1908,8.2,0.27,0.43,1.6,0.035,31,128,0.9916,3.1,0.5,12.3
1909,6,0.24,0.33,2.5,0.026,31,85,0.99014,3.13,0.5,11.3
1910,8.1,0.46,0.31,1.7,0.052,50,183,0.9923,3.03,0.42,11.2
1911,6.8,0.39,0.34,7.4,0.02,38,133,0.99212,3.18,0.44,12
1912,6.9,0.4,0.17,12.9,0.033,59,186,0.99754,3.08,0.49,9.4
1913,7.6,0.24,0.44,3.8,0.037,49,146,0.9911,3.06,0.37,11.6
1914,7,0.27,0.36,20.7,0.045,45,170,1.001,3,0.45,8.8
1915,6.2,0.28,0.33,1.7,0.029,24,111,0.99,3.24,0.5,12.1
1916,8,0.24,0.33,1.2,0.044,28,101,0.99035,3.03,0.43,12.5
1917,6.9,0.42,0.2,15.4,0.043,57,201,0.99848,3.08,0.54,9.4
1918,6.4,0.29,0.18,15,0.04,21,116,0.99736,3.14,0.5,9.2
1919,7.9,0.36,0.53,12.9,0.049,63,139,0.99792,2.94,0.45,9.1
1920,6.8,0.35,0.44,6.5,0.056,31,161,0.9952,3.14,0.44,9.5
1921,6.9,0.13,0.28,13.3,0.05,47,132,0.99655,3.34,0.42,10.1
1922,6.9,0.36,0.35,8.6,0.038,37,125,0.9916,3,0.32,12.4
1923,6.7,0.2,0.42,14,0.038,83,160,0.9987,3.16,0.5,9.4
1924,7,0.22,0.26,2.8,0.036,44,132,0.99078,3.34,0.41,12
1925,6.5,0.22,0.19,4.5,0.096,16,115,0.9937,3.02,0.44,9.6
1926,6.1,0.31,0.37,8.4,0.031,70,170,0.9934,3.42,0.4,11.7
1927,6.8,0.32,0.3,3.3,0.029,15,80,0.99061,3.33,0.63,12.6
1928,6.6,0.38,0.36,9.2,0.061,42,214,0.9976,3.31,0.56,9.4
1929,6.4,0.18,0.31,1.6,0.049,36,127,0.9934,3.6,0.67,10.4
1930,7.6,0.17,0.27,4.6,0.05,23,98,0.99422,3.08,0.47,9.5
1931,6.3,0.36,0.3,4.8,0.049,14,85,0.9932,3.28,0.39,10.6
1932,8.6,0.26,0.41,2.2,0.049,29,111,0.9941,2.96,0.44,10
1933,6.3,0.24,0.29,13.7,0.035,53,134,0.99567,3.17,0.38,10.6
1934,7.8,0.22,0.38,10.3,0.059,28,99,0.9967,3.12,0.47,10
1935,7.4,0.26,0.31,7.6,0.047,52,177,0.9962,3.13,0.45,8.9
1936,6.7,0.28,0.31,7.4,0.041,7,81,0.99254,3.04,0.47,11.4
1937,8.8,0.23,0.74,3.2,0.042,15,126,0.9934,3.02,0.51,11.2
1938,7.9,0.64,0.46,10.6,0.244,33,227,0.9983,2.87,0.74,9.1
1939,6.9,0.28,0.27,2.1,0.036,42,121,0.9926,3.42,0.49,10.8
1940,6.9,0.19,0.38,1.15,0.023,30,105,0.99047,3.11,0.38,11.4
1941,6.8,0.31,0.3,8,0.028,33,122,0.99164,3.13,0.63,12.6
1942,6.4,0.24,0.25,20.2,0.083,35,157,0.99976,3.17,0.5,9.1
1943,7.6,0.27,0.42,2.6,0.044,29,110,0.9912,3.31,0.51,12.7
1944,6.6,0.19,0.25,1.2,0.052,34,181,0.99352,3.3,0.42,9.4
1945,5.8,0.13,0.22,12.7,0.058,24,183,0.9956,3.32,0.42,11.7
1946,6.7,0.54,0.27,7.1,0.049,8,178,0.99502,3.16,0.38,9.4
1947,7.1,0.145,0.33,4.6,0.05,33,131,0.9942,3.28,0.4,9.6
1948,6,0.3,0.44,1.5,0.046,15,182,0.99455,3.5,0.52,10.4
1949,5.4,0.23,0.36,1.5,0.03,74,121,0.98976,3.24,0.99,12.1
1950,7.9,0.33,0.28,31.6,0.053,35,176,1.0103,3.15,0.38,8.8
1951,5.8,0.25,0.26,13.1,0.051,44,148,0.9972,3.29,0.38,9.3
1952,7.3,0.24,0.39,17.95,0.057,45,149,0.9999,3.21,0.36,8.6
1953,8.9,0.21,0.34,7.1,0.037,33,150,0.9962,3.1,0.45,9.7
1954,6.8,0.26,0.22,7.7,0.047,57,210,0.9959,3.1,0.47,9
1955,6.3,0.28,0.3,6.6,0.208,60,154,0.99478,3.1,0.4,9.4
1956,6.7,0.34,0.26,1.9,0.038,58,138,0.9893,3,0.47,12.2
1957,6,0.2,0.38,1.3,0.034,37,104,0.98865,3.11,0.52,12.7
1958,6.5,0.23,0.36,16.3,0.038,43,133,0.99924,3.26,0.41,8.8
1959,7,0.17,0.31,4.8,0.034,34,132,0.9944,3.36,0.48,9.6
1960,5.8,0.35,0.29,3.2,0.034,41,151,0.9912,3.35,0.58,11.633333333333301
1961,7.1,0.17,0.38,7.4,0.052,49,182,0.9958,3.35,0.52,9.6
1962,6,0.32,0.3,1.3,0.025,18,112,0.98802,3.07,0.64,13.3
1963,8.1,0.19,0.4,0.9,0.037,73,180,0.9926,3.06,0.34,10
1964,5.8,0.23,0.27,1.8,0.043,24,69,0.9933,3.38,0.31,9.4
1965,9,0.3,0.49,7.2,0.039,32,84,0.9938,2.94,0.32,11.5
1966,7.6,0.19,0.41,1.1,0.04,38,143,0.9907,2.92,0.42,11.4
1967,8.3,0.15,0.39,1.3,0.055,32,146,0.993,3.08,0.39,10.5
1968,6.9,0.25,0.35,9.2,0.034,42,150,0.9947,3.21,0.36,11.5
1969,7.4,0.19,0.49,6.7,0.037,15,110,0.9938,3.2,0.38,11
1970,5.8,0.3,0.38,4.9,0.039,22,86,0.98963,3.23,0.58,13.1
1971,6.8,0.2,0.27,1.2,0.034,19,68,0.9902,3.14,0.37,11.7
1972,6.9,0.19,0.49,6.6,0.036,49,172,0.9932,3.2,0.27,11.5
1973,7.7,0.42,0.38,8.1,0.061,49,144,0.9966,3.4,0.58,11
1974,7.4,0.31,0.74,10.7,0.039,51,147,0.9977,3.02,0.43,8.7
1975,7.8,0.27,0.28,1.8,0.05,21,127,0.9934,3.15,0.44,9.9
1976,7.7,0.31,0.26,7.8,0.031,23,90,0.9944,3.13,0.5,10.4
1977,7.6,0.23,0.26,15.3,0.067,32,166,0.9986,3.03,0.44,9.2
1978,5,0.27,0.32,4.5,0.032,58,178,0.98956,3.45,0.31,12.6
1979,6,0.615,0.04,0.8,0.032,8,50,0.99036,3.14,0.4,11
1980,8.2,0.18,0.31,11.8,0.039,96,249,0.9976,3.07,0.52,9.5
1981,8.2,0.37,0.64,13.9,0.043,22,171,0.99873,2.99,0.8,9.3
1982,9,0.245,0.38,5.9,0.045,52,159,0.995,2.93,0.35,10.2
1983,6.4,0.25,0.32,5.5,0.049,41,176,0.995,3.19,0.68,9.2
1984,5.6,0.205,0.16,12.55,0.051,31,115,0.99564,3.4,0.38,10.8
1985,7.2,0.4,0.38,2.2,0.03,40,109,0.99075,3.27,0.46,12.6
1986,7,0.21,0.34,8.5,0.033,31,253,0.9953,3.22,0.56,10.5
1987,6,0.14,0.37,1.2,0.032,63,148,0.99185,3.32,0.44,11.2
1988,6.8,0.3,0.35,2.8,0.038,10,164,0.9912,3.09,0.53,12
1989,6.1,0.36,0.58,15,0.044,42,115,0.9978,3.15,0.51,9
1990,6.8,0.18,0.28,8.5,0.047,52,242,0.9952,3.22,0.53,10.5
1991,6.8,0.23,0.31,2.8,0.047,40,122,0.99126,3.06,0.64,10.9
1992,7,0.32,0.29,7.6,0.025,35,124,0.99162,3.15,0.65,12.8
1993,7.2,0.23,0.38,14.3,0.058,55,194,0.9979,3.09,0.44,9
1994,6.2,0.44,0.18,7.7,0.096,28,210,0.99771,3.56,0.72,9.2
1995,7,0.34,0.26,10.3,0.041,51,166,0.99382,3.08,0.35,11.6
1997,6.8,0.28,0.36,7,0.043,60,207,0.99556,3.16,0.49,9.6
1998,7.3,0.205,0.31,1.7,0.06,34,110,0.9963,3.72,0.69,10.5
1999,6.9,0.17,0.22,4.6,0.064,55,152,0.9952,3.29,0.37,9.3
2000,6.2,0.35,0.2,18.1,0.069,33,158,0.99908,3.15,0.5,8.8
2001,6.2,0.255,0.24,1.7,0.039,138.5,272,0.99452,3.53,0.53,9.6
2002,5.6,0.49,0.13,4.5,0.039,17,116,0.9907,3.42,0.9,13.7
2003,6.6,0.2,0.32,1.1,0.039,25,78,0.9926,3.39,0.54,10.2
2004,6.2,0.27,0.18,1.5,0.028,20,111,0.99228,3.41,0.5,10
2005,6.9,0.19,0.35,13.5,0.038,49,118,0.99546,3,0.63,10.7
2006,7.7,0.18,0.3,1.2,0.046,49,199,0.99413,3.03,0.38,9.3
2007,6.1,0.36,0.41,19.35,0.07,67,207,1.00118,3.39,0.53,9.1
2008,6.5,0.29,0.52,7.9,0.049,35,192,0.99551,3.16,0.51,9.5
2009,7.8,0.2,0.32,5,0.016,31,101,0.99186,2.99,0.39,11
2010,6.7,0.31,0.3,2.4,0.038,30,83,0.98867,3.09,0.36,12.8
2011,6.4,0.24,0.49,5.8,0.053,25,120,0.9942,3.01,0.98,10.5
2012,6.7,0.38,0.26,9.55,0.036,35,91,0.9919,2.98,0.37,12.4
2013,7.1,0.36,0.37,4.8,0.019,39,114,0.99036,3.08,0.49,12.7
2014,6.6,0.34,0.4,8.1,0.046,68,170,0.99494,3.15,0.5,9.53333333333333
2015,5.6,0.26,0.18,1.4,0.034,18,135,0.99174,3.32,0.35,10.2
2016,6.2,0.2,0.25,15,0.055,8,120,0.99767,3.19,0.53,9.6
2017,6.4,0.22,0.34,1.8,0.057,29,104,0.9959,3.81,0.57,10.3
2018,8.2,0.15,0.48,2.7,0.052,24,190,0.995,3.5,0.45,10.9
2019,6.6,0.17,0.35,2.6,0.03,33,78,0.99146,3.22,0.72,11.3
2020,6.8,0.32,0.32,8.7,0.029,31,105,0.99146,3,0.34,12.3
2021,6.1,0.27,0.31,1.5,0.035,17,83,0.99076,3.32,0.44,11.1
2022,6.7,0.19,0.41,15.6,0.056,75,155,0.9995,3.2,0.44,8.8
2023,7.3,0.24,0.43,2,0.021,20,69,0.99,3.08,0.56,12.2
2024,6.2,0.36,0.14,8.9,0.036,38,155,0.99622,3.27,0.5,9.4
2025,8.3,0.16,0.37,7.9,0.025,38,107,0.99306,2.93,0.37,11.9
2026,6.8,0.18,0.3,12.8,0.062,19,171,0.99808,3,0.52,9
2027,6.7,0.22,0.39,1.2,0.049,26,152,0.99346,3.5,0.47,10
2028,6.6,0.35,0.29,14.4,0.044,54,177,0.9991,3.17,0.58,8.9
2029,6,0.19,0.26,12.4,0.048,50,147,0.9972,3.3,0.36,8.9
2030,6.3,0.22,0.33,1.7,0.041,67,164,0.9928,3.32,0.56,10.4
2031,5.1,0.14,0.25,0.7,0.039,15,89,0.9919,3.22,0.43,9.2
2032,6.4,0.28,0.43,7.1,0.045,60,221,0.9952,3.09,0.45,9.4
2033,6.3,0.41,0.16,0.9,0.032,25,98,0.99274,3.16,0.42,9.5
2034,6.7,0.26,0.3,1.8,0.043,25,121,0.9944,3.44,0.61,10.2
