wine_id,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,ph,sulphates,alcohol,quality
1247,7.2,0.5,0,0.8,0.034,46,114,0.9932,3.19,0.34,9.2,4
1248,7.8,0.3,0.29,16.85,0.054,23,135,0.9998,3.16,0.38,9,6
1249,6.3,0.33,0.42,17.2,0.037,57,170,0.99884,3.26,0.57,9.4,6
1250,6.8,0.18,0.32,7.2,0.047,17,109,0.99498,3.42,0.44,10.4,6
1251,8.3,0.3,0.36,10,0.042,33,169,0.9982,3.23,0.51,9.3,6
1252,8,0.14,0.33,1.2,0.045,71,162,0.9914,3.07,0.47,11,6
1253,8.5,0.25,0.31,2.8,0.032,11,61,0.99189,3.06,0.44,11.5,6
1254,14.2,0.27,0.49,1.1,0.037,33,156,0.992,3.15,0.54,11.1,6
1255,6.3,0.2,0.26,4.7,0.04,108,168,0.99278,3.07,0.75,10.7,7
1256,7.6,0.22,0.34,9.7,0.035,26,143,0.9965,3.08,0.49,9.8,6
1257,6.8,0.52,0.32,13.2,0.044,54,221,0.9972,3.27,0.5,9.6,6
1258,6.8,0.23,0.29,15.4,0.073,56,173,0.9984,3.06,0.41,8.7,6
1259,5.6,0.245,0.32,1.1,0.047,24,152,0.9927,3.12,0.42,9.3,6
1260,7.4,0.25,0.28,7.25,0.028,14,78,0.99238,2.94,0.37,11.5,7
1261,6.5,0.48,0.02,0.9,0.043,32,99,0.99226,3.14,0.47,9.8,4
1262,5.3,0.36,0.27,6.3,0.028,40,132,0.99186,3.37,0.4,11.6,6
1263,7.4,0.29,0.31,1.7,0.035,23,110,0.9926,3.07,0.38,10.9,5
1264,7.2,0.36,0.36,5.7,0.038,26,98,0.9914,2.93,0.59,12.5,7
1265,5.8,0.33,0.2,16.05,0.047,26,166,0.9976,3.09,0.46,8.9,5
1266,7,0.21,0.31,6,0.046,29,108,0.9939,3.26,0.5,10.8,6
1267,6.8,0.41,0.3,8.8,0.045,28,131,0.9953,3.12,0.59,9.9,5
1268,7.8,0.25,0.37,1,0.043,10,80,0.99128,3.08,0.38,11.4,5
1269,6.8,0.19,0.33,4.9,0.047,42,130,0.99283,3.12,0.56,11,6
1270,6.4,0.24,0.29,1,0.038,18,122,0.9906,3.3,0.42,11.5,5
1271,7.7,0.3,0.32,1.6,0.037,23,124,0.9919,2.93,0.33,11,6
1272,7.3,0.4,0.24,6.7,0.058,41,166,0.995,3.2,0.41,9.9,6
1273,6.1,0.17,0.42,15.1,0.033,28,124,0.99684,2.87,0.47,9.5,5
1274,6.7,0.5,0.63,13.4,0.078,81,238,0.9988,3.08,0.44,9.2,5
1275,7.1,0.23,0.23,3.5,0.038,23,112,0.99157,3.05,0.37,11.3666666666667,6
1276,6.3,0.32,0.26,12.3,0.044,24,205,0.99611,3.11,0.58,9.9,5
1277,7.8,0.22,0.36,1.4,0.056,21,153,0.993,3.2,0.53,10.4,6
1278,6.7,0.41,0.24,5.4,0.035,33,115,0.9901,3.12,0.44,12.8933333333333,7
1279,7.2,0.25,0.19,8,0.044,51,172,0.9964,3.16,0.44,9.2,5
1280,7.1,0.25,0.39,2.1,0.036,30,124,0.9908,3.28,0.43,12.2,8
1281,7.4,0.24,0.42,14,0.066,48,198,0.9979,2.89,0.42,8.9,6
1282,7,0.24,0.36,4.9,0.083,10,133,0.9942,3.33,0.37,10.8,6
1283,6.1,0.41,0.24,1.6,0.049,16,137,0.993,3.32,0.5,10.4,6
1284,6.5,0.23,0.45,2.1,0.027,43,104,0.99054,3.02,0.52,11.3,6
1285,6.5,0.41,0.24,14,0.048,24,113,0.9982,3.44,0.53,9.8,6
1286,6.9,0.32,0.13,7.8,0.042,11,117,0.996,3.23,0.37,9.2,5
1287,6.9,0.3,0.21,15.7,0.056,49,159,0.99827,3.11,0.48,9,5
1288,6.5,0.36,0.31,13.55,0.053,20,113,0.99544,3.2,0.56,11,6
1289,7.6,0.16,0.41,1.9,0.047,27,151,0.9937,3.2,0.53,10.1,6
1290,7.6,0.32,0.36,1.6,0.04,32,155,0.993,3.23,0.52,11.3,6
1291,6.1,0.28,0.3,7.75,0.031,33,139,0.99296,3.22,0.46,11,6
1292,7.8,0.4,0.26,9.5,0.059,32,178,0.9955,3.04,0.43,10.9,6
1293,6.2,0.25,0.39,1.3,0.051,42,135,0.9906,3.23,0.4,11.1,6
1294,7.3,0.24,0.34,15.4,0.05,38,174,0.9983,3.03,0.42,9,6
1295,7.4,0.26,0.29,3.7,0.048,14,73,0.9915,3.06,0.45,11.4,6
1296,6.6,0.39,0.22,4,0.038,17,98,0.99018,3.25,0.53,13,7
1297,6.5,0.27,0.19,6.6,0.045,98,175,0.99364,3.16,0.34,10.1,6
1298,7.3,0.34,0.3,9.4,0.057,34,178,0.99554,3.15,0.44,10.4,6
1299,6,0.28,0.27,15.5,0.036,31,134,0.99408,3.19,0.44,13,7
1300,6.1,0.3,0.47,1.4,0.049,50,187,0.9927,3.19,0.45,9.5,5
1301,8.6,0.34,0.36,1.4,0.045,11,119,0.99556,3.17,0.47,9.4,4
1302,6.7,0.21,0.34,1.5,0.035,45,123,0.98949,3.24,0.36,12.6,7
1303,10.7,0.22,0.56,8.2,0.044,37,181,0.998,2.87,0.68,9.5,6
1304,8.9,0.21,0.37,1.2,0.028,20,93,0.99244,3.2,0.37,11.5,5
1305,7.5,0.24,0.31,13.1,0.05,26,180,0.99884,3.05,0.53,9.1,6
1306,6.8,0.31,0.3,8,0.028,33,122,0.99164,3.13,0.63,12.6,7
1307,6.4,0.27,0.19,1.9,0.085,21,196,0.99516,3.49,0.64,9.5,4
1308,7,0.23,0.42,1.1,0.062,35,100,0.99318,3.04,0.4,9.2,5
1309,7.2,0.23,0.39,14.2,0.058,49,192,0.9979,2.98,0.48,9,7
1310,7.3,0.38,0.23,6.5,0.05,18,102,0.99304,3.1,0.55,11.2,4
1311,6.8,0.19,0.58,14.2,0.038,51,164,0.9975,3.12,0.48,9.6,6
1312,6.6,0.27,0.41,1.3,0.052,16,142,0.9951,3.42,0.47,10,6
1313,6.8,0.28,0.29,11.9,0.052,51,149,0.99544,3.02,0.58,10.4,6
1314,6.3,0.25,0.23,14.9,0.039,47,142,0.99705,3.14,0.35,9.7,6
1315,7.9,0.2,0.39,1,0.041,37,154,0.99093,3.08,0.43,11.9,5
1316,7,0.19,0.33,6.3,0.032,42,127,0.99182,3.31,0.38,12.2,6
1317,7.1,0.28,0.26,2.8,0.039,50,118,0.9908,3.06,0.59,11.2,6
1318,8.3,0.33,0.43,9.2,0.046,22,126,0.9982,3.38,0.47,9.3,5
1319,6.8,0.29,0.5,13.3,0.053,48,194,0.9974,3.09,0.45,9.4,5
1320,6.7,0.26,0.49,8.1,0.052,48,197,0.99558,3.19,0.48,9.5,5
1321,7.6,0.29,0.49,9.6,0.03,45,197,0.9938,3.13,0.38,12.3,7
1322,6.7,0.18,0.24,10.3,0.057,64,185,0.99519,3.12,0.5,10.6,6
1323,8.1,0.2,0.49,8.1,0.051,51,205,0.9954,3.1,0.52,11,6
1324,7.3,0.27,0.39,6.7,0.064,28,188,0.9958,3.29,0.3,9.7,5
1325,7.1,0.23,0.24,5.4,0.039,60,196,0.9948,3.19,0.78,10,4
1326,6.5,0.46,0.41,16.8,0.084,59,222,0.9993,3.18,0.58,9,5
1327,7.4,0.16,0.33,1.2,0.042,47,121,0.99198,3.04,0.68,10.5,7
1328,7.8,0.24,0.32,12.2,0.054,42,138,0.9984,3.01,0.54,8.8,5
1329,5.7,0.44,0.13,7,0.025,28,173,0.9913,3.33,0.48,12.5,6
1330,6.4,0.46,0.08,4.9,0.046,34,144,0.99445,3.1,0.56,10,5
1331,6.2,0.24,0.22,7.9,0.053,45,149,0.99545,3.23,0.52,9.3,5
1332,6.4,0.26,0.21,7.1,0.04,35,162,0.9956,3.39,0.58,9.9,6
1333,6.9,0.35,0.74,1,0.044,18,132,0.992,3.13,0.55,10.2,5
1334,7.3,0.155,0.49,1.3,0.039,34,136,0.9926,3.14,0.77,10.5,6
1335,6.6,0.26,0.22,18.15,0.05,23,139,0.99904,3.06,0.5,9.2,5
1336,5.9,0.26,0.29,5.4,0.046,34,116,0.99224,3.24,0.41,11.4,6
1337,7.7,0.42,0.31,9.2,0.048,22,221,0.9969,3.06,0.61,9.2,6
1338,7.8,0.26,0.31,3.6,0.025,22,100,0.99066,2.99,0.47,12.1,7
1339,7,0.25,0.45,2.3,0.045,40,118,0.99064,3.16,0.48,11.9,7
1340,6.3,0.2,0.19,12.3,0.048,54,145,0.99668,3.16,0.42,9.3,6
1341,7.3,0.28,0.42,1.2,0.033,29,142,0.99205,3.17,0.43,10.7,4
1342,7.1,0.22,0.32,16.9,0.056,49,158,0.9998,3.37,0.38,9.6,6
1343,6.3,0.18,0.36,1.2,0.034,26,111,0.99074,3.16,0.51,11,6
1344,8.1,0.4,0.32,7.9,0.031,23,118,0.99176,3.05,0.46,13.3,7
1345,8,0.26,0.36,2,0.054,30,121,0.992,3.09,0.72,11.6,7
1346,7.3,0.25,0.26,7.2,0.048,52,207,0.99587,3.12,0.37,9.2,5
1347,7.3,0.49,0.32,5.2,0.043,18,104,0.9952,3.24,0.45,10.7,4
1348,6.6,0.21,0.49,18.15,0.042,41,158,0.9997,3.28,0.39,8.7,6
1349,6.6,0.39,0.28,9.2,0.036,10,92,0.99206,3.07,0.35,12.1,6
1350,6.8,0.24,0.4,1.8,0.047,34,105,0.99,3.13,0.49,12.8,8
1351,6.6,0.22,0.23,17.3,0.047,37,118,0.99906,3.08,0.46,8.8,6
1352,6.7,0.3,0.44,18.5,0.057,65,224,0.99956,3.11,0.53,9.1,5
1353,6.2,0.35,0.03,1.2,0.064,29,120,0.9934,3.22,0.54,9.1,5
1354,5.9,0.2,0.28,1,0.043,45,100,0.99033,3.4,0.41,11.4,6
1355,7.7,0.32,0.62,10.6,0.036,56,153,0.9978,3.13,0.44,8.9,6
1356,5.6,0.695,0.06,6.8,0.042,9,84,0.99432,3.44,0.44,10.2,5
1357,6.4,0.15,0.4,1.5,0.042,23,87,0.98972,3.11,0.46,12.2,7
1358,6.9,0.23,0.24,14.2,0.053,19,94,0.9982,3.17,0.5,9.6,5
1359,7.3,0.19,0.27,13.9,0.057,45,155,0.99807,2.94,0.41,8.8,8
1360,7.3,0.19,0.25,1.4,0.051,41,107,0.99382,3.53,0.66,10.5,7
1361,6,0.21,0.29,13.1,0.042,28,125,0.99936,3.39,0.45,8.6,5
1362,7.3,0.19,0.49,15.55,0.058,50,134,0.9998,3.42,0.36,9.1,7
1363,5.8,0.28,0.35,2.3,0.053,36,114,0.9924,3.28,0.5,10.2,4
1364,6.1,0.17,0.42,15.1,0.033,28,124,0.99684,2.87,0.47,9.5,5
1365,7.2,0.27,0.46,18.75,0.052,45,255,1,3.04,0.52,8.9,5
1366,6.9,0.38,0.29,13.65,0.048,52,189,0.99784,3,0.6,9.5,6
1367,7.9,0.3,0.6,1.85,0.048,13,106,0.99331,3.24,0.49,11.85,5
1368,6.5,0.35,0.28,12.4,0.051,86,213,0.9962,3.16,0.51,9.9,6
1369,8.8,0.24,0.23,10.3,0.032,12,97,0.99571,3.13,0.4,10.7,6
1370,7.3,0.24,0.34,15.4,0.05,38,174,0.9983,3.03,0.42,9,6
1371,6.5,0.3,0.29,2.25,0.037,8,210,0.9937,3.19,0.62,9.9,5
1372,6.8,0.3,0.24,6.6,0.123,35,116,0.9953,3.07,0.48,9.4,5
1373,7.1,0.21,0.32,2.2,0.037,28,141,0.993,3.2,0.57,10,7
1374,6.7,0.22,0.37,1.6,0.028,24,102,0.9913,3.29,0.59,11.6,7
1375,7.2,0.26,0.4,6.3,0.047,52,172,0.99573,3.18,0.53,9.5,6
1376,4.9,0.33,0.31,1.2,0.016,39,150,0.98713,3.33,0.59,14,8
1377,7.2,0.23,0.25,18.8,0.085,19,111,1.00044,3.1,0.51,8.7,5
1378,7.1,0.42,0.2,2.8,0.038,28,109,0.98968,3.23,0.47,13.4,6
1379,7.1,0.43,0.25,2.8,0.036,43,132,0.98975,3.21,0.47,13.4,6
1380,6.5,0.24,0.36,2.2,0.027,36,134,0.9898,3.28,0.36,12.5,7
1381,6.7,0.14,0.51,4.3,0.028,57,124,0.99176,2.91,0.54,10.7,7
1382,7.2,0.39,0.54,1.4,0.157,34,132,0.99449,3.11,0.53,9,6
1383,5.8,0.31,0.32,4.5,0.024,28,94,0.98906,3.25,0.52,13.7,7
1384,7.8,0.24,0.38,2.1,0.058,14,167,0.994,3.21,0.55,9.9,5
1385,7.7,0.28,0.63,11.1,0.039,58,179,0.9979,3.08,0.44,8.8,4
1386,6.5,0.37,0.33,3.5,0.036,23,92,0.99136,3.18,0.38,11.2,6
1387,6.3,0.24,0.35,2.3,0.039,43,109,0.99056,3.34,0.44,11.8,6
1388,7,0.23,0.42,18.05,0.05,35,144,0.9999,3.22,0.42,8.8,5
1389,7.2,0.19,0.31,6.3,0.034,17,103,0.99305,3.15,0.52,11.4,7
1390,7.3,0.3,0.25,2.5,0.045,32,122,0.99329,3.18,0.54,10.3,5
1391,6.4,0.28,0.17,8.3,0.042,61,195,0.99577,3.22,0.46,9.4,5
1392,7.6,0.3,0.22,10.2,0.049,57,191,0.9966,3.08,0.4,9.3,6
1393,9.2,0.19,0.42,2,0.047,16,104,0.99517,3.09,0.66,10,4
1394,7.1,0.36,0.28,2.4,0.036,35,115,0.98936,3.19,0.44,13.5,7
1395,8.2,0.23,0.4,7.5,0.049,12,76,0.9966,3.06,0.84,9.7,6
1396,6.8,0.3,0.24,6.6,0.123,35,116,0.9953,3.07,0.48,9.4,5
1397,6.8,0.26,0.34,13.9,0.034,39,134,0.9949,3.33,0.53,12,6
1398,6.6,0.32,0.47,15.6,0.063,27,173,0.99872,3.18,0.56,9,5
1399,5.3,0.3,0.16,4.2,0.029,37,100,0.9905,3.3,0.36,11.8,8
1400,6.9,0.39,0.22,4.3,0.03,10,102,0.993,3,0.87,11.6,4
1401,7.4,0.18,0.29,1.4,0.042,34,101,0.99384,3.54,0.6,10.5,7
1402,8.2,0.26,0.44,1.3,0.046,7,69,0.9944,3.14,0.62,10.2,4
1403,6.3,0.25,0.22,3.3,0.048,41,161,0.99256,3.16,0.5,10.5,6
1404,6.4,0.33,0.24,1.6,0.054,25,117,0.9943,3.36,0.5,9.3,5
1405,5.1,0.52,0.06,2.7,0.052,30,79,0.9932,3.32,0.43,9.3,5
1406,7.2,0.22,0.28,7.2,0.06,41,132,0.9935,3.08,0.59,11.3,6
1407,7.2,0.25,0.28,14.4,0.055,55,205,0.9986,3.12,0.38,9,7
1408,6.2,0.45,0.73,7.2,0.099,47,202,0.99582,3.21,0.43,9.2,5
1409,6.2,0.21,0.24,1.2,0.051,31,95,0.99036,3.24,0.57,11.3,6
1410,7.2,0.26,0.32,10.4,0.062,23,114,0.9966,3.23,0.49,10.5,5
1411,7.6,0.33,0.41,13.7,0.045,44,197,0.9989,3.18,0.64,9.1,5
1412,7.6,0.38,0.2,3.4,0.046,9,116,0.9944,3.15,0.41,9.4,5
1413,6.5,0.36,0.36,6.7,0.185,51.5,151,0.99528,3.17,0.42,9.3,5
1414,7.7,0.39,0.34,10,0.056,35,178,0.9974,3.26,0.6,10.2,5
1415,5.9,0.34,0.22,2.4,0.03,19,135,0.9894,3.41,0.78,13.9,7
1416,6,0.32,0.12,5.9,0.041,34,190,0.9944,3.16,0.72,10,5
1417,6.4,0.3,0.33,5.2,0.05,30,137,0.99304,3.26,0.58,11.1,5
1418,5.9,0.37,0.14,6.3,0.036,34,185,0.9944,3.17,0.63,9.8,5
1419,5.6,0.13,0.27,4.8,0.028,22,104,0.9948,3.34,0.45,9.2,6
1420,5.8,0.32,0.28,4.3,0.032,46,115,0.98946,3.16,0.57,13,8
1421,7.2,0.27,0.42,1.6,0.05,35,135,0.992,2.94,0.46,11,6
1422,5.7,0.22,0.2,16,0.044,41,113,0.99862,3.22,0.46,8.9,6
1423,6.7,0.31,0.3,2.1,0.038,18,130,0.9928,3.36,0.63,10.6,6
1424,7.5,0.38,0.29,12.7,0.05,25,209,0.9986,3.25,0.59,9.3,6
1425,6.5,0.22,0.5,16.4,0.048,36,182,0.99904,3.02,0.49,8.8,6
1426,7.6,0.2,0.3,14.2,0.056,53,212.5,0.999,3.14,0.46,8.9,8
1427,7,0.25,0.33,2.1,0.021,17,76,0.99021,3.26,0.45,12.3,6
1428,7.9,0.27,0.27,1.7,0.034,25,122,0.99088,2.97,0.51,11.9,6
1429,6.9,0.37,0.28,13.8,0.031,34,137,0.9948,3.1,0.37,11.6,6
1430,6.8,0.26,0.29,16.95,0.056,48,179,0.9998,3.45,0.4,9.6,5
1431,8.4,0.2,0.27,6.3,0.048,30,143,0.9966,3.25,0.5,9.1,6
1432,5.8,0.31,0.32,4.5,0.024,28,94,0.98906,3.25,0.52,13.7,7
1433,6.2,0.33,0.19,5.6,0.042,22,143,0.99425,3.15,0.63,9.9,5
1434,7,0.14,0.41,0.9,0.037,22,95,0.9914,3.25,0.43,10.9,6
1435,6.6,0.32,0.33,2.5,0.052,40,219.5,0.99316,3.15,0.6,10,5
1436,7.4,0.32,0.55,16.6,0.056,53,238,1.0017,2.96,0.58,8.7,6
1437,6.7,0.27,0.69,1.2,0.176,36,106,0.99288,2.96,0.43,9.2,6
1438,6.9,0.34,0.36,1.4,0.032,13,145,0.99214,3.07,0.52,9.8,5
1439,7.4,0.39,0.23,7,0.033,29,126,0.994,3.14,0.42,10.5,5
1440,5.8,0.39,0.47,7.5,0.027,12,88,0.9907,3.38,0.45,14,6
1441,5.7,0.28,0.28,2.2,0.019,15,65,0.9902,3.06,0.52,11.2,6
1442,6.8,0.21,0.27,18.15,0.042,41,146,1.0001,3.3,0.36,8.7,5
1443,5.7,0.22,0.22,16.65,0.044,39,110,0.99855,3.24,0.48,9,6
1444,6.6,0.25,0.32,5.6,0.039,15,68,0.99163,2.96,0.52,11.1,6
1445,6.4,0.25,0.74,7.8,0.045,52,209,0.9956,3.21,0.42,9.2,6
1446,6.9,0.26,0.31,7,0.039,37,175,0.99376,3.32,0.49,11.4,6
1447,8.4,0.27,0.46,8.7,0.048,39,197,0.9974,3.14,0.59,9.6,6
1448,6.5,0.26,0.28,12.5,0.046,80,225,0.99685,3.18,0.41,10,6
1449,6,0.32,0.3,7.3,0.174,46,159,0.99519,3.18,0.49,9.4,5
1450,5.7,0.28,0.36,1.8,0.041,38,90,0.99002,3.27,0.98,11.9,7
1451,5.6,0.12,0.33,2.9,0.044,21,73,0.98896,3.17,0.32,12.9,8
1452,5.8,0.61,0.01,8.4,0.041,31,104,0.9909,3.26,0.72,14.05,7
1453,7.3,0.21,0.29,1.6,0.034,29,118,0.9917,3.3,0.5,11,8
1454,8,0.36,0.39,1.6,0.024,26,93,0.99116,3.15,0.49,11.9,6
1455,7.7,0.26,0.32,1.2,0.04,26,117,0.993,3.21,0.56,10.8,5
1456,6.2,0.21,0.52,6.5,0.047,28,123,0.99418,3.22,0.49,9.9,6
1457,5.8,0.36,0.5,1,0.127,63,178,0.99212,3.1,0.45,9.7,5
1458,6.9,0.19,0.35,13.5,0.038,49,118,0.99546,3,0.63,10.7,6
1459,6,0.28,0.25,1.8,0.042,8,108,0.9929,3.08,0.55,9,5
1460,7.1,0.37,0.67,10.5,0.045,49,155,0.9975,3.16,0.44,8.7,5
1461,7.4,0.24,0.36,2,0.031,27,139,0.99055,3.28,0.48,12.5,9
1462,5.6,0.295,0.26,1.1,0.035,40,102,0.99154,3.47,0.56,10.6,6
1463,5.7,0.23,0.28,9.65,0.025,26,121,0.9925,3.28,0.38,11.3,6
1464,7.7,0.12,0.32,1.4,0.06,47,150,0.9952,3.37,0.42,9.2,6
1465,7.3,0.25,0.36,13.1,0.05,35,200,0.9986,3.04,0.46,8.9,7
1466,6.6,0.25,0.31,12.4,0.059,52,181,0.9984,3.51,0.47,9.8,6
1467,7.5,0.28,0.41,1.3,0.044,11,126,0.99293,3.28,0.45,10.3,5
1468,6.3,0.21,0.33,13.9,0.046,68,179,0.9971,3.36,0.5,10.4,6
1469,6.7,0.36,0.28,8.3,0.034,29,81,0.99151,2.96,0.39,12.5,6
1470,6.4,0.26,0.3,2.2,0.025,33,134,0.992,3.21,0.47,10.6,6
1471,5.8,0.17,0.34,1.8,0.045,96,170,0.99035,3.38,0.9,11.8,8
1472,6.6,0.36,0.21,1.5,0.049,39,184,0.9928,3.18,0.41,9.9,6
1473,7.3,0.28,0.37,1.2,0.039,26,99,0.99198,3.01,0.62,10.8,5
1474,5.3,0.585,0.07,7.1,0.044,34,145,0.9945,3.34,0.57,9.7,6
1475,8.8,0.34,0.33,9.7,0.036,46,172,0.9966,3.08,0.4,10.2,5
1476,6.6,0.41,0.16,1.4,0.037,28,160,0.99167,2.95,0.45,10.6,6
1477,7.3,0.28,0.42,14.4,0.04,49,173,0.9994,3.28,0.82,9,7
1478,7,0.23,0.36,7.1,0.028,31,104,0.9922,3.35,0.47,12.1,8
1479,6.4,0.16,0.44,1.2,0.051,39,122,0.99058,3.11,0.75,11.3,7
1480,6.6,0.13,0.29,13.9,0.056,33,95,0.99702,3.17,0.39,9.4,6
1481,6.1,0.22,0.38,2.8,0.144,12,65,0.9908,2.95,0.64,11.4,6
1482,6.9,0.27,0.41,1.7,0.047,6,134,0.9929,3.15,0.69,11.4,6
1483,7,0.16,0.3,2.6,0.043,34,90,0.99047,2.88,0.47,11.2,6
1484,6.2,0.31,0.23,3.3,0.052,34,113,0.99429,3.16,0.48,8.4,5
1485,5.3,0.165,0.24,1.1,0.051,25,105,0.9925,3.32,0.47,9.1,5
1486,7.4,0.25,0.36,13.2,0.067,53,178,0.9976,3.01,0.48,9,6
1487,7.7,0.3,0.23,2,0.068,28,138,0.99382,3.11,0.62,9.8,5
1488,6.15,0.21,0.37,3.2,0.021,20,80,0.99076,3.39,0.47,12,5
1489,7.1,0.17,0.31,1.6,0.037,15,103,0.991,3.14,0.5,12,6
1490,7.3,0.21,0.29,1.6,0.034,29,118,0.9917,3.3,0.5,11,8
1491,6.7,0.28,0.34,8.9,0.048,32,111,0.99455,3.25,0.54,11,7
1492,7.6,0.31,0.29,10.5,0.04,21,145,0.9966,3.04,0.35,9.4,5
1493,6.5,0.28,0.28,20.4,0.041,40,144,1.0002,3.14,0.38,8.7,5
1494,6,0.28,0.27,15.5,0.036,31,134,0.99408,3.19,0.44,13,7
1495,10,0.91,0.42,1.6,0.056,34,181,0.9968,3.11,0.46,10,4
1496,5.8,0.335,0.14,5.8,0.046,49,197,0.9937,3.3,0.71,10.3,5
1497,6.2,0.37,0.24,6.1,0.032,19,86,0.98934,3.04,0.26,13.4,8
1498,6.6,0.17,0.26,7.4,0.052,45,128,0.99388,3.16,0.37,10,6
1499,5,0.17,0.56,1.5,0.026,24,115,0.9906,3.48,0.39,10.8,7
1500,9.6,0.25,0.54,1.3,0.04,16,160,0.9938,2.94,0.43,10.5,5
1501,6.7,0.24,0.35,13.1,0.05,64,205,0.997,3.15,0.5,9.5,5
1502,5.7,0.26,0.27,4.1,0.201,73.5,189.5,0.9942,3.27,0.38,9.4,6
1503,7.6,0.51,0.24,1.2,0.04,10,104,0.992,3.05,0.29,10.8,6
1504,7.6,0.3,0.37,1.6,0.087,27,177,0.99438,3.09,0.5,9.8,5
1505,6.5,0.08,0.33,1.9,0.028,23,93,0.991,3.34,0.7,12,7
1506,6.2,0.32,0.24,4.1,0.051,34,149,0.99306,3.36,0.52,11,5
1507,6.9,0.36,0.34,4.2,0.018,57,119,0.9898,3.28,0.36,12.7,9
1508,7.4,0.18,0.24,1.4,0.047,21,106,0.99383,3.52,0.64,10.5,7
1509,5,0.29,0.54,5.7,0.035,54,155,0.98976,3.27,0.34,12.9,8
1510,7.9,0.14,0.45,1.8,0.05,17,114,0.9948,3.33,0.49,10.7,7
1511,6.3,0.21,0.29,11.7,0.048,49,147,0.99482,3.22,0.38,10.8,5
1512,6,0.32,0.46,1.5,0.05,56,189,0.99308,3.24,0.49,9.6,5
1513,6,0.2,0.26,6.8,0.049,22,93,0.9928,3.15,0.42,11,6
1514,7.4,0.16,0.3,1.4,0.064,34,166,0.99136,3.11,0.42,11.4333333333333,6
1515,6.6,0.28,0.23,10.4,0.049,45,190,0.99754,3.12,0.51,8.8,5
1516,5.2,0.36,0.02,1.6,0.031,24,104,0.9896,3.44,0.35,12.2,6
1517,7.4,0.24,0.42,14,0.066,48,198,0.9979,2.89,0.42,8.9,6
1518,7.3,0.23,0.37,1.9,0.041,51,165,0.9908,3.26,0.4,12.2,8
1519,6.6,0.34,0.28,1.3,0.035,32,90,0.9916,3.1,0.42,10.7,6
1520,5.8,0.33,0.23,5,0.053,29,106,0.99458,3.13,0.52,9,5
1521,5.9,0.62,0.28,3.5,0.039,55,152,0.9907,3.44,0.44,12,6
1522,7.4,0.27,0.52,15.7,0.054,36,139,0.99788,3.04,0.62,10.0333333333333,6
1523,7.8,0.29,0.33,8.75,0.035,33,181,0.9962,3.11,0.46,10.7,5
1524,6.6,0.15,0.34,5.1,0.055,34,125,0.9942,3.36,0.42,9.6,5
1525,5.9,0.27,0.27,9,0.051,43,136,0.9941,3.25,0.53,10.7,6
1526,7.2,0.17,0.28,17.55,0.05,33,154,0.99971,2.94,0.43,9,7
1527,6.1,0.19,0.37,2.6,0.041,24,99,0.99153,3.18,0.5,10.9,6
1528,7.1,0.12,0.3,3.1,0.018,15,37,0.99004,3.02,0.52,11.9,7
1529,7.6,0.22,0.34,9.7,0.035,26,143,0.9965,3.08,0.49,9.8,6
1530,7.2,0.2,0.3,2,0.039,43,188,0.9911,3.3,0.41,12,6
1531,6.9,0.4,0.43,6.2,0.065,42,178,0.99552,3.11,0.53,9.4,5
1532,5.8,0.28,0.34,2.2,0.037,24,125,0.98986,3.36,0.33,12.8,8
1533,7,0.2,0.49,5.9,0.038,39,128,0.9938,3.21,0.48,10.8,6
1534,6.2,0.32,0.32,2.2,0.036,15,70,0.9899,3.16,0.48,12.7,6
1535,7.4,0.26,0.3,7.9,0.049,38,157,0.9963,3.13,0.48,8.9,6
1536,6,0.24,0.27,1.9,0.048,40,170,0.9938,3.64,0.54,10,7
1537,6.1,0.17,0.28,4.5,0.033,46,150,0.9933,3.43,0.49,10.9,6
1538,7.3,0.28,0.54,12.9,0.049,62,152,0.9984,3.06,0.45,9.1,6
1539,7.1,0.28,0.44,1.8,0.032,32,107,0.9907,3.25,0.48,12.2,7
1540,5.8,0.24,0.39,1.5,0.054,37,158,0.9932,3.21,0.52,9.3,6
1541,5.7,0.18,0.36,1.2,0.046,9,71,0.99199,3.7,0.68,10.9,7
1542,6.9,0.37,0.23,9.5,0.057,54,166,0.99568,3.23,0.42,10,5
1543,6,0.26,0.33,4.35,0.04,15,80,0.98934,3.29,0.5,12.7,6
1544,6.7,0.34,0.3,8.5,0.059,24,152,0.99615,3.46,0.64,11,7
1545,6.7,0.3,0.74,5,0.038,35,157,0.9945,3.21,0.46,9.9,5
1546,6.1,0.44,0.28,4.25,0.032,43,132,0.9916,3.26,0.47,11.3,7
1547,6.7,0.19,0.36,1.1,0.026,63,143,0.9912,3.27,0.48,11,6
1548,6.6,0.16,0.36,1.1,0.031,27,93,0.98884,3.23,0.34,13.2,8
1549,6.5,0.26,0.5,8,0.051,46,197,0.99536,3.18,0.47,9.5,5
1550,7.5,0.41,0.23,14.8,0.054,28,174,0.99898,3.18,0.49,9.7,5
1551,5.7,0.22,0.2,16,0.044,41,113,0.99862,3.22,0.46,8.9,6
1552,8.3,0.22,0.38,14.8,0.054,32,126,1.0002,3.22,0.5,9.7,5
1553,7.4,0.26,0.43,6,0.022,22,125,0.9928,3.13,0.55,11.5,6
